source	id	x	y	z	area	datetime	prec[mm]	throughf[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	runoff[mm]	percol[mm]	infiltration[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_10cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_50cm[%]	soilwater_100cm[%]
setup	0	0	0	0	1	2002-06-29 23:00:00	0	0	0.0481566	0	0	0.00915416	0	0	0	0	0	288.159	0	0	28.1816	27.9062	28.4606	29.1305	28.8579
setup	0	0	0	0	1	2002-06-29 23:15:00	0	0	0.0481566	0	0	0.00915223	0	0	0	0	0	288.15	0	0	28.178	27.9039	28.4594	29.1305	28.8579
setup	0	0	0	0	1	2002-06-29 23:30:00	0	0	0.0481566	0	0	0.00915029	0	0	0	0	0	288.141	0	0	28.1743	27.9015	28.4582	29.1305	28.8579
setup	0	0	0	0	1	2002-06-29 23:45:00	0	0	0.0481566	0	0	0.00914835	0	0	0	0	0	288.132	0	0	28.1707	27.8992	28.4569	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 00:00:00	1.25	1.25	0.0438709	0	0	0.0438709	0	0	1.20613	0	0	289.338	0	0	28.1707	27.8992	28.4569	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 00:15:00	1.25	1.25	0.0438709	0	0	0.0438709	0	0	1.20613	0	0	290.544	0	0	28.1805	27.8992	28.4569	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 00:30:00	1.25	1.25	0.0438709	0	0	0.0438709	0	0	1.20613	0	0	291.75	0	0	28.2736	27.8992	28.4569	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 00:45:00	0.05	0.05	0.0438709	0	0	0.0438709	0	0	0.00612911	0	0	291.756	0	0	28.4267	27.8992	28.4569	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 01:00:00	0	0	0.0438709	0	0	0.00927711	0	0	0	0	0	291.747	0	0	28.7384	27.8972	28.4559	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 01:15:00	0	0	0.0438709	0	0	0.00925854	0	0	0	0	0	291.738	0	0	29.1319	27.8951	28.4548	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 01:30:00	0	0	0.0438709	0	0	0.00923802	0	0	0	0	0	291.729	0	0	30.0694	27.893	28.4537	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 01:45:00	0	0	0.0438709	0	0	0.0092178	0	0	0	0	0	291.719	0	0	30.8535	27.891	28.4527	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 02:00:00	0	0	0.0438709	0	0	0.00919981	0	0	0	0	0	291.71	0	0	30.8446	27.8889	28.4516	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 02:15:00	0	0	0.0438709	0	0	0.00919611	0	0	0	0	0	291.701	0	0	30.7193	27.8869	28.4505	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 02:30:00	0	0	0.0438709	0	0	0.00919259	0	0	0	0	0	291.692	0	0	30.6112	27.8848	28.4494	29.1305	28.8579
setup	0	0	0	0	1	2002-06-30 02:45:00	0	0	0.0438709	0	0	0.00918914	0	0	0	0	0	291.683	0	0	30.5259	27.8909	28.4484	29.1305	28.8579
